gvkey,execid,datadate,fyear,FamaFrench_Ind12,FamaFrench_Ind48,press_career_educ,CEOpos_NumJobs_NumInd,credentials_experiences,revenue_residual,high_optimism,low_optimism,insider,size_LogTotalAsset,size_NumEmp,num_seg,entropy,rnd,Num_RRCP_Provisions,fortune_mac_ranking,firm_prestige,salegr,revenue_fitted,l_totalcomp,l_currcomp,wealth,tot_yr_comp,Prof_CEO_Dummy,tot_yr_comp_net,age,gender,tenure,l_tenure,capital_exp,leverage,cash,dividend_payout,cash_flow,StockReturn_SD,CashFlow_SD,roa,adj_roa,oroa,adj_oroa,oros,adj_oros,roe,adj_roe,annual_StockReturn,Tobin_Q,Tobin_Qf
"017035","28629",,2013,"Finance","Insurance",,-.841647,,,,,,8.369895,4.5,,,0,,,,.0087299,,14.79443,6.800261,3613.593,2018.642,.0000182,1860.38,48,"MALE",2556,7.84659,.0043268,.0440306,.1486383,.031233,.0330762,.0257527,.02858658,.025988,-.0025932,.025988,-.0025932,.0397523,-.0509522,.0410358,-.0363905,.2083014,1.210958,1.210958
"017070","35856",,2013,"Finance","Banking",,-.4024257,,,0,,,9.058569,1.737,,,0,,,,-.0030785,,,6.620073,8555.568,2201.635,.0005354,1629.989,51,"MALE",1434,7.26892,.0011162,.1492448,.0329991,.0050859,.0077267,.0257527,.02012389,.0062137,-.0035516,.0062137,-.0035888,.1381844,-.0608278,.0323185,-.0263801,-.059484,1.060527,1.060527
"017074","33361",,2013,"Finance","Insurance",,-.9253097,,,,,,8.33554,.596,,,0,,,,.0084299,,,7.025538,10156.41,3386.637,.0001298,1728.564,54,"MALE",4017,8.298539,.0024195,.0631517,.1122447,0,.0163053,.0257527,.00502567,.0152217,-.0133596,.0152217,-.0133596,.0691679,-.0215366,.0707737,-.0066527,.0929085,.9986889,.9986889
"017095","33278",,2013,"Finance","Banking",,.5431972,,,,,,9.167615,2.608,,,0,,,,-.0011314,,,6.476973,4406.719,1330.604,.0001533,1625.585,56,"MALE",3402,8.132413,.001943,.1063188,.0215747,.0042036,.0125561,.0257527,.00365387,.0105325,.0007672,.0105325,.00073,.1927153,-.0062969,.0657531,.0070545,-.0573269,1.038844,1.038844
"017115","07271",,2013,"Finance","Insurance",,-.3396708,,,,1,1,8.743559,2.1,,,0,,,,.0262867,,,6.802395,11472.27,5209.765,.0002837,3833.949,57,"MALE",5358,8.586533,.0022365,.0631425,.099653,.0047139,.0187579,.0257527,.00547481,.0171311,-.0114502,.0169721,-.0116092,.0563496,-.034355,.0703242,-.0071022,-.0291611,1.057306,1.057306
"017120","26254",,2013,"Finance","Banking",,-1.219021,,,0,,1,10.18177,1.704,,,0,,,,.016005,,15.19852,6.728166,9826.909,9090.173,.0000271,9642.975,45,"MALE",985,6.893656,.0011853,.0174241,.0582492,0,.0095297,.0257527,.00167225,.0081709,-.0015944,.0081709,-.0016316,.15387,-.0451422,.0449451,-.0137535,.0386211,1.107366,1.107366
"017132","60005",,2013,"Finance","Banking",,,,,,,,8.415329,.762,,,0,,,,-.0030356,,,6.413459,16068.13,11279.65,.0001534,9983.334,50,"MALE",2441,7.800573,.000634,.2001502,.1072745,.0009354,,.0257527,,.0103819,.0006165,.0103819,.0005794,.2099771,.0109648,.0679814,.0092828,-.0039776,1.067891,1.067891
"017145","19960",,2013,"Finance","Banking",,-1.135359,,,,1,1,9.479058,1.457,,,0,,,,-.0119369,,14.89292,6.620073,8373.261,2286.142,.0001759,2658.606,61,"MALE",4747,8.465479,.0022354,.1475213,.0155595,.002892,.0123825,.0281016,.00312064,.0115804,.0018151,.0115804,.0017779,.2824662,.083454,.0714852,.0127866,.060329,1.034338,1.013893
"017150","17466",,2013,"Finance","Banking",,-.3570611,,,0,,1,9.945253,2.744,,,0,,,,-.000363,,15.40587,6.779695,30230.12,12652.8,.0003281,8803.003,64,"MALE",9861,9.196445,.0010495,.173234,.0118587,.0023475,.0132817,.0257527,.00601275,.0086102,-.0011551,.0086102,-.0011923,.2043371,.0053249,.0640121,.0053135,.0946782,1.035841,1.035841
"017184","53311",,2013,"Finance","Banking",,,,,0,,,7.727068,.519,,,0,,,,-.002473,,,6.214884,2085.98,8381.721,.0004309,2410.656,58,"MALE",5692,8.646993,.0012415,.112352,.0844553,0,.0244819,.0257527,.03424625,.0229133,.013148,.0229133,.0131108,.5443817,.3453695,.1802849,.1215863,.1221239,1.039564,1.039564
"017195","26263",,2013,"Finance","Banking",,-.8180981,,,,,0,8.766739,1.422,,,0,,,,-.0131671,,,6.531102,8046.518,2753.268,.000542,3018.057,53,"MALE",3378,8.125335,.0011368,.1261496,.0223539,.00844,.009758,.0257527,.0120341,.0075343,-.0022311,.0075343,-.0022682,.1516332,-.0473791,.0482195,-.0104791,.1103669,1.044583,1.044583
"017233","15750",,2013,"Finance","Banking",,-1.051696,,,0,,,9.824092,3.395,,,0,,,,-.0005534,,,6.843832,4030.923,1237.312,.0000434,1183.401,84,"MALE",4627,8.43988,,.1375096,.0187117,.0024305,,.0257527,,.0094015,-.0003638,.0094015,-.000401,.2002835,.0012712,.0721936,.013495,.081189,.9793134,.9793134
"017239","27943",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Healthcare",,.0438621,,-.1882202,0,,,8.280424,63.3,6,,0,,,,-.3245878,.19532,,7.151094,13960.79,8392.833,.0004792,2947.725,51,"MALE",3652,8.203304,.0285696,.4023481,.0344614,.001647,.0275883,.0257527,.03029034,-.0122835,-.0462747,-.0427009,-.0743193,-.0343825,-.0683224,-.1575845,-.1892505,.2075269,.9965939,.9965939
"017240","34778",,2013,"Finance","Banking",,-1.386347,,,0,,,8.5178,.989,,,0,,,,.0078238,,,6.559397,3142.067,2024.786,.0000329,1962.232,48,"MALE",2556,7.84659,.0013082,.1072196,.0165667,.0044899,.0117447,.0257527,.0018102,.010165,.0003997,.010165,.0003625,.201564,.0025517,.067412,.0087134,.0128916,1.059547,1.059547
"017245","21915",,2013,"Finance","Banking",,-1.302684,,,0,1,1,8.416589,.708,,,0,,,,-.0011302,,,6.779922,9926.627,3815.111,.0031689,2867.721,49,"MALE",3652,8.203304,.0014113,.0451541,.1289506,.0054757,.0099147,.0257527,.00058928,.0088051,-.0009602,.0088051,-.0009974,.2330681,.0340559,.0586986,0,-.068963,1.069984,1.069984
"017248","15497",,2013,"Finance","Banking",,-1.386347,,,0,1,,9.07513,1.528,,,0,,,,-.0018553,,,6.671505,22870.18,7104.854,.000628,4391.968,66,"MALE",10957,9.301826,.0006863,.1152162,.0476934,.00721,,.0257527,,.0098025,.0000372,.0098025,0,.2289629,.0299506,.053988,-.0047106,.1200198,1.062313,1.062313
"017252","29038",,2013,"Finance","Insurance",,,,,0,1,1,8.22166,.9429999999999999,,,0,,,,.0171472,,,6.388561,2111.903,1141.169,.0000443,1193.117,52,"MALE",2436,7.798523,.0022714,0,.0885348,.0046992,.02197,.0257527,.00924249,.020464,-.0081172,.020464,-.0081172,.0868145,-.00389,.1047539,.0273276,-.037414,.9790624,.9790624
"017451","58859",,2013,"Finance","Banking",,,,,,,,7.679706,.34,,,0,,,,,,,6.956545,54326.17,1176.984,.0045267,1176.984,54,"MALE",4382,8.385489,.00314,.0985964,.0430012,.0031437,.0114719,.0241023,.00128318,.0091498,-.0006155,.0091498,-.0006527,.2015575,.0025452,.0323367,-.0263619,-.0995941,1.174925,1.174925
"017626","51643",,2013,"Finance","Trading",,,,,,,,6.075994,.12,,,0,,,,,,,5.999343,1320.984,423.7973,,423.7973,55,"MALE",730,6.594413,0,.6387216,.0483411,.0176093,,.0252604,,.0214941,.005659,.0214941,-.0021893,.0668114,-.0942032,.0526113,.0211779,-.0095663,1.515362,1.515362
"017699","35196",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.7105225,,.2276202,,,,7.741968,12.321,1,0,0,,,,,.65668,,6.39693,6910.239,605.5978,.0001428,605.5978,48,"FEMALE",364,5.899898,.0868432,.4524533,.1641337,.0039079,.1115936,.0252604,.04631949,.0603561,-.0042469,.0603561,-.0069754,.0129302,-.0223665,.0502063,.0010486,.3371962,1.889092,1.889092
"017709","48035",,2013,"Finance","Banking",,-.1234633,,,,,,8.097614,.494,,,0,,,,,,,6.793093,16044.76,891.667,.001382,891.667,63,"MALE",2556,7.84659,.0021691,.0424424,.0096275,0,.0133493,.0252604,.00188492,.0124478,.0026824,.0124478,.0026453,.2976644,.0986522,.0684128,.0097142,.2603879,1.078668,1.078668
"017874","27292",31dec2013,2013,"Telephone and Television Transmission","Communication",,,,,,,,10.81884,40,1,0,0,,,,,,17.19124,7.481556,24275.05,1775,,1775,54,"MALE",245,5.505332,.0805757,.4541269,.1199327,0,.0733089,.0257527,,.0007007,-.0333623,.0007007,-.0393535,.0014333,-.078758,.0012975,-.0474049,.1222607,1.161857,1.161857
"017928","51778",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,,,-.1228547,,,,8.028389,28.2,3,,.0007756,,,,,.2785,14.76555,6.942157,26201.23,1035,,1035,54,"MALE",364,5.899898,.0301115,.6671517,.2546158,0,.1089394,.0252604,.01966206,.0738852,.0307872,.0738852,.0295775,.0444336,-.0180293,.0377144,.0044066,.3387359,3.164456,3.164456
"017934","48732",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.318763,,-.1757198,0,,,7.066812,14,1,0,0,,,,,.22608,15.23434,6.214608,83668.12,500,.0002334,500,44,"MALE",495,6.206576,.0746014,.3674604,.0662331,.2405562,.0854142,.0259705,.02552581,.0437784,-.0208245,.0437784,-.0235531,.0210533,-.0142435,.0090475,-.0401102,-.1598837,5.400488,5.400488
"018049","41601",,2013,"Finance","Banking",,,,,,,,9.515131,3.103,,,0,,,,.0009686,,,6.476997,3331.992,1212.057,.0001024,1197.192,48,"MALE",713,6.570883,.0010972,.10767,.0157763,.0052528,,.0257527,,.0086854,-.0010799,.0086854,-.0011171,.204235,.0052228,.058721,.0000224,.02962,1.024969,1.024969
"018071","59117",,2013,"Finance","Trading",,,,,,,,6.318382,.04,,,0,,,,,,,6.570802,4995.151,713.942,.0000696,713.942,50,"MALE",347,5.852202,0,.3470339,.0168062,.0096777,,.0281833,,-.0164114,-.0322465,-.0088178,-.0325012,-.1123283,-.273343,-.0144965,-.0459299,.1364103,1.056238,1.056238
"018086","43816",30sep2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,,,-.1047268,,,,8.17656,5.5,3,-.778993,.0751644,,,,,.27231,16.21711,6.7141,10722.35,823.942,0,823.942,52,"MALE",121,4.804021,.0415847,.2586178,.0774616,,.0547714,.0396114,.02321411,.0162515,-.0334349,.0165326,-.0331538,.0266727,-.0614878,.0231077,.0021633,.8668956,1.407815,1.275238
"018145","41185",,2013,"Finance","Trading",,,,,,,,5.679695,.005,,,0,,,,,,,5.164786,2880.325,199.0941,.0006305,199.0941,47,"MALE",274,5.616771,0,.1462166,.1928498,.0246534,,.0281833,,-.0056717,-.0215067,-.0056717,-.0293551,-.0988749,-.2598896,-.0060502,-.0374836,.3819261,1.212522,1.212522
"018204","42340",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,1.111446,,.0328413,,,,3.795489,.081,1,0,.0569111,,,,,.28138,,5.992821,8648.278,400.543,.0042812,400.543,56,"MALE",195,5.278115,.0042921,0,.2495506,0,.0273258,.0257527,.07111575,.002382,-.0473044,.006764,-.0429224,.010006,-.0781545,.0015582,-.0193862,1.824605,4.420395,4.420395
"018241","35847",,2013,"Finance","Banking",,-.3335122,,,,,1,8.734698,1.437,,,0,,,,-.0028944,,,6.056784,2017.649,993.8729,.0002417,495.6494,50,"MALE",730,6.594413,.0015503,.1356695,.0124603,.0035953,.0084591,.0257527,.00411549,.0066746,-.0030907,.0066746,-.0031279,.1556425,-.0433697,.0493798,-.0093189,.00212,1.020654,1.020654
"018320","13459",31dec2013,2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances","Consumer Goods",,,,-.0743572,1,,,5.060878,.67,1,0,.0381637,,,,,.2419,,6.555102,15983.88,702.821,.0017299,702.821,60,"MALE",1036,6.944087,.0249288,.0507199,.0106702,0,.2019984,.0259705,.02847896,.1528064,.0866355,.1528064,.0866355,.0883679,.0271863,.0376649,-.0060477,-.2540805,4.395751,4.395751
"018383","33802",,2013,"Finance","Trading",,,,,,,,9.227386,.456,,,0,,,,,,15.53552,7.211137,18497.28,1354.431,.0002982,1354.431,44,"MALE",1794,7.49276,0,.5906054,.0186171,.0046481,,.0135522,,-.0074203,-.0232554,-.0091953,-.0328787,-.0794887,-.2405033,-.0200304,-.0514638,.2389484,1.22878,1.22878
"018441","51797",,2013,"Finance","Insurance",,,,,,,,7.677813,.02,,,0,,,,,,,7.150702,31466.51,1275,.0003593,1275,61,"MALE",740,6.608001,0,.0259532,.768041,0,,.0259705,,.1052419,.0766607,.1052419,.0766607,.5020518,.4113473,.1180798,.0406534,-.1110444,1.246958,1.246958
"018494","51644",,2013,"Finance","Trading",,,,,,,,5.203298,0,,,0,,,,,,,,133.44,3.4128,.0002136,3.4128,51,"MALE",326,5.78996,0,.5680015,.0245009,.0191179,.0034365,.0259705,.00244413,.0034365,-.0123986,.0034365,-.0202469,.0313393,-.1296753,.0077634,-.02367,.219278,1.03078,1.03078
"018498","44965",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,,,.5543889,,,,7.539688,8.25,2,-.0845812,0,,,,,.97413,,6.13376,3637.482,461.167,.0000168,461.167,49,"MALE",152,5.030438,.0874614,.2985145,.1566736,0,.1230846,.0247935,.03691524,.0830972,.0184943,.124935,.0576035,.0145088,-.0207879,.1209839,.0718261,.4081768,1.62268,1.62268
"018564","51438",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,,,-.032432,,,,4.710043,1.146,1,-5.96e-08,.1085382,,,,,.24153,,5.873759,9369.104,355.583,.0010193,355.583,50,"MALE",6177,8.72875,.0864421,.2562198,.2768939,0,.0180178,.0247935,.038286,-.0126602,-.0506505,-.0126602,-.0502046,-.0179282,-.0634852,-.0074083,-.0380114,-.1774071,2.140941,2.140941
"018578","48738",,2013,"Finance","Real Estate",,-1.092635,,,,,,5.865966,.443,,,0,,,,,,,6.64639,16975.32,770,0,770,53,"FEMALE",3286,8.097731,.0031404,.6473614,.252492,.0080267,.0472532,.0135522,.08586587,.0042684,-.0403559,.0042684,-.0405209,.0094799,-.0621699,.0040455,-.033921,.1105005,1.368767,1.368767
"018629","50049",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction",,-1.470009,,-.0558093,,,,5.398208,.253,1,-5.96e-08,0,,,,,.25416,,6.398187,52919.35,600.755,.0178915,600.755,42,"MALE",1825,7.509883,.0030949,.1607846,.244645,0,.1023438,.001242,.0579298,.1010226,.0494907,.1010226,.0494907,.1371471,.0986427,.0604455,.0018705,.0376623,1.927559,1.927559
"018683","44972",31jan2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,,,.2187006,,,,7.277248,13,1,0,.0009706,,,,,.63438,,6.602613,12218.54,817.4636,.000381,817.4636,54,"MALE",152,5.030438,.0110574,.3469247,.1755356,.0089841,.0870767,,.03582741,.0780926,.026152,.0780926,.026152,.0274205,-.0245184,.0623108,.030491,.5401243,1.859316,1.992737
"018699","24352",30sep2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,-.6743216,,.0521688,,,1,7.511473,6,2,-.5559912,.171157,,,,.0210027,.41445,15.68849,6.620073,20297.03,5168.961,.0005612,5575.185,49,"MALE",1095,6.999423,.0160358,.1411363,.132272,0,.1204655,.0281016,.03783488,.0786093,.0355112,.0786093,.0343016,.1108836,.0484208,.0426491,.0093413,.4840813,2.762385,2.313575
"018745","33438",,2013,"Finance","Insurance",,,,,,,,6.749896,.289,,,0,,,,,,,6.216145,81578.86,500.769,.0035997,500.769,47,"MALE",2191,7.69257,.0031219,.0057953,.6110262,0,.0792358,.001242,.08748902,.0765987,.0480174,.0765987,.0480174,.4978045,.4070999,.0314338,-.0459925,.1591537,2.591195,2.591195
"018838","51802",28feb2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,,,.0605582,0,,,5.858093,1.122,1,0,.2016451,,,,,.36944,,6.55108,26687.86,700,,700,48,"MALE",479,6.173786,.0217565,.0139178,.3881636,0,.0156632,,.0132014,-.0103583,-.0534564,-.0103583,-.054666,-.0155098,-.0779727,-.0019759,-.0352838,-.0131157,6.802033,6.258127
"018841","48742",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Healthcare",,,,-.1405722,,,,7.260113,5,1,0,0,,,,,.23871,,7.809269,24195.35,2463.33,.0002383,2463.33,39,"MALE",2191,7.69257,.0258982,.4730596,.0779286,.0526569,-.0007108,.0135522,.01275222,-.0308995,-.0648907,-.0360963,-.0677148,-.0640172,-.097957,-.0386131,-.0702792,.044678,1.70851,1.70851
"018872","55347",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,,,.5870223,,,,8.121552,2.712,1,0,.8933688,,,,,1,11.77721,4.869456,563934.2,130.25,.0001922,130.25,49,"MALE",1187,7.080027,.0225011,.0587142,.6651201,0,-.1587614,.001242,.08305557,-.1917044,-.2348024,-.1917044,-.2360121,-.9705711,-1.033034,-.0177895,-.0510973,.0040895,10.89993,10.89993
"018938","57123",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,,,.2623806,,,,4.469522,.03,1,0,1.671254,,,,,.53963,,5.896283,7168.964,363.683,.0001653,363.683,43,"MALE",3255,8.088255,.0015576,.0001145,.893031,0,-.6819905,.0013027,.00701543,-.6901335,-.7398199,-.6901335,-.7398199,-5.924007,-6.012167,-.2102659,-.2312103,.3441247,3.440035,3.440035
"019000","55674",,2013,"Finance","Real Estate",,,,,,,,5.119843,.593,,,0,,,,,,,7.600903,22984.06,2000,.0184884,2000,58,"MALE",213,5.365976,.0286595,.0738454,.6033865,0,.0672349,.001242,.14156062,.049047,.0044226,.049047,.0042577,.0188256,-.0528242,.0150471,-.0229194,1.261662,3.886025,3.886025
"019094","36306",,2013,"Finance","Banking",,-1.302684,,,,1,,8.942745,1.742,,,0,,,,.0060916,,,6.44572,7373.27,3448.221,.0002618,1647.208,58,"MALE",3652,8.203304,.0007535,.1131784,.0207687,.0043802,.0097446,.0257527,.0010168,.0080692,-.0016961,.0080692,-.0017333,.1660142,-.032998,.0547895,-.0039091,-.0288194,1.040566,1.040566
"019318","59126",,2013,"Finance","Banking",,,,,,,,8.800618,1.836,,,0,,,,-.0029747,,,6.95514,11590.4,4022.779,.0001901,2473.42,64,"MALE",5478,8.608678,.001332,.1706479,.0221486,.0087294,.0127862,.0257527,.0016156,.0116335,.0018681,.0116335,.001831,.2296891,.0306769,.0589025,.0002039,.0128447,1.099325,1.099325
"019355","36635",,2013,"Finance","Banking",,-1.386347,,,,,,8.385511,1.343,,,0,,,,.0021982,,,6.253829,8122.676,2943.437,.0004947,1765.165,66,"MALE",7304,8.896315,.0010887,.0560327,.123059,.0031272,.006698,.0257527,.00221452,.0053001,-.0044652,.0053001,-.0045024,.1264417,-.0725706,.0385388,-.0201599,.1707591,1.045393,1.045393
"019398","17875",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,-.318763,,-.10882,,,,5.689606,8.25,1,0,0,,,,-.0871264,.22503,,6.604569,4997.18,1734.393,.0433908,2091.898,58,"MALE",1064,6.97073,.0568604,.5905564,.0099501,0,.1459241,.0257527,.10921502,.0830761,.0199466,.0830761,.0210496,.053118,.0013283,.0382993,.0036337,.3458333,3.140623,3.140623
"019538","35472",,2013,"Finance","Banking",,-1.219021,,,0,,,9.241766,2.547,,,0,,,,-.0056028,,,7.204769,4991.708,2971.552,.0000685,3173.58,50,"MALE",1539,7.339538,.0018766,.1863586,.0528561,.0057363,.0132592,.0257527,.04520847,.0090744,-.0006909,.0090744,-.0007281,.1828701,-.0161422,.0440588,-.0146398,.0266915,1.088128,1.088128
"019570","34787",,2013,"Finance","Banking",,-1.219021,,,,,,8.419181,.948,,,0,,,,-.0013176,,,6.358708,2458.312,1240.764,.0001301,816.3878,51,"MALE",2080,7.640604,.0006249,.0532243,.0239028,.0040009,.0123251,.0257527,.00390405,.0111487,.0013833,.0111487,.0013462,.249958,.0509457,.0671464,.0084478,.0739959,1.040008,1.040008
"020019","42794",,2013,"Finance","Banking",,-1.470009,,,0,,,8.804621,.784,,,0,,,,-.0030105,,,6.620073,12707.27,7253.266,.0005719,10488.02,51,"MALE",2709,7.904704,.0003632,.1406205,.0247102,.0060719,.0147123,.0257527,.00158702,.0143449,.0045795,.0143449,.0045424,.3704875,.1714752,.053155,-.0055437,-.0361339,1.154056,1.154056
"020185","12263",30sep2013,2013,"Chemicals and Allied Products","Chemicals",,-.5906589,,-.1485528,0,1,,7.568999,6.2,,,.0165809,,,,-.0049556,.24843,15.65266,7.19325,31530.79,14011.41,.0001093,10637.75,58,"MALE",4535,8.419801,.0310242,.2944972,.0670039,.0453231,.1173343,.0281016,.01792878,.0832129,.0134272,.0831613,.0115548,.0571987,-.0264227,.0472176,-.0029723,.1676308,2.574923,2.344807
"020204","33094",,2013,"Finance","Trading",,-.9253097,,,1,,,7.958645,.151,,,0,,,,.0275534,,,7.313221,66213.93,30740.08,.0007855,35978.88,56,"MALE",3286,8.097731,.0004227,.4990287,.1180504,0,.0483107,.0257527,.00704499,.044769,.0289339,.044769,.0210856,.2959785,.1349639,.0630846,.0316512,.0183972,1.27425,1.27425
"020423","16582",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,2.247943,,-.2420883,,,,10.11411,68,1,0,0,,,,-.0010936,.17671,15.84649,7.549609,32983.64,27042.52,,28605.08,53,"MALE",4017,8.298539,.0294181,.8552629,.1157889,0,-.0886431,.0257527,.05313249,-.1181989,-.1406484,-.119414,-.1418635,-.344428,-.3997675,-1.000519,-1.018869,-.1702545,1.145518,1.145518
"020548","10901",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,-.0398006,,.1825621,,,0,8.513402,.6840000000000001,1,0,0,,,,.1087579,.59378,16.0252,6.685813,141978.4,-17498.98,.0014927,95395.02,59,"MALE",4262,8.357728,.2398554,.2302713,.0103379,.0050656,.1868721,.0257527,.03423918,.0561671,.0129667,.0561671,.012936,.160211,.0647765,.0173346,-.0261942,-.0387319,3.583181,3.583181
"020653","28588",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,.2111875,,-.0426995,0,,1,9.3749,1.501,1,-5.96e-08,0,,,,.0049084,.43174,15.63425,7.197659,20498.28,2276.563,.0001647,1176.541,56,"MALE",1645,7.406104,.1007312,.2796552,.0010338,0,.0780016,,.02310669,.0347448,-.0084556,.0347448,-.0084863,.1642208,.0687863,.068771,.0252422,-.4960701,.8519992,.8519992
"020747","44974",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,-.4407238,,-.0505504,0,,,6.457835,2.125,5,,.0163312,,,,-.0437305,.26389,,6.322517,10753.7,6667.03,.0004184,5826.907,53,"MALE",3043,8.020927,.059693,.0006461,.1567952,0,.1226918,.0257527,.03176796,.0568625,-.0036401,.0568625,-.0036401,.0690334,.0004772,.0461987,.0028113,-.2057122,1.405223,1.405223
"020779","01417",31jul2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,.1275248,,.2934701,1,1,1,11.52477,75.04900000000001,1,0,.1222458,,,,.0251603,.90039,16.86239,7.003066,109130.2,68952.16,.0000512,65715.56,64,"MALE",6756,8.818335,.0114635,.160202,.5001433,.0327104,.120406,.0244811,.00873031,.098655,.0467144,.098655,.0467144,.2053819,.153443,.0723907,.0405708,.0524082,1.606341,1.774629
"020904","27392",30sep2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-.3570611,,-.0384696,0,,1,9.105071,5.615,6,,.0786813,,,,.0552977,.37025,15.37255,6.831394,15195.18,3185.752,.0001288,-1310.345,59,"MALE",1425,7.262629,.0054388,.5379735,.0921476,0,-.0756036,.0281016,.16706469,-.1303034,-.1839525,-.1303034,-.1839525,-.4668973,-.5463563,-.2089495,-.2425153,.1654171,1.288673,1.237334
